protein1 protein2 experimental database textmining combined_score
362663.ECP_4251 362663.ECP_4252 993 937 870 999
362663.ECP_4251 362663.ECP_4253 993 942 904 999
362663.ECP_4251 362663.ECP_1362 283 0 137 354
362663.ECP_4251 362663.ECP_1364 281 656 137 767
362663.ECP_4251 362663.ECP_4254 0 0 389 388
362663.ECP_4251 362663.ECP_1370 325 896 220 940
362663.ECP_4251 362663.ECP_1371 325 896 220 940
362663.ECP_4251 362663.ECP_0869 291 942 96 959
362663.ECP_4251 362663.ECP_3921 274 0 0 274
362663.ECP_4251 362663.ECP_2441 992 0 0 992
362663.ECP_4251 362663.ECP_1120 291 986 96 990
362663.ECP_4252 362663.ECP_0417 0 0 867 867
362663.ECP_4252 362663.ECP_1443 288 548 131 695
362663.ECP_4252 362663.ECP_3544 58 539 0 547
362663.ECP_4252 362663.ECP_4290 0 0 483 483
362663.ECP_4252 362663.ECP_1363 295 700 206 817
362663.ECP_4252 362663.ECP_4122 0 0 209 209
362663.ECP_4252 362663.ECP_3710 376 0 229 498
362663.ECP_4252 362663.ECP_0171 217 0 142 299
362663.ECP_4252 362663.ECP_3973 199 0 0 199
362663.ECP_4252 362663.ECP_4250 993 909 851 999
362663.ECP_4252 362663.ECP_1371 324 548 173 725
362663.ECP_4252 362663.ECP_1370 324 548 173 725
362663.ECP_4252 362663.ECP_3927 48 436 0 440
362663.ECP_4252 362663.ECP_4253 993 562 642 998
362663.ECP_4252 362663.ECP_1218 0 0 233 232
362663.ECP_4252 362663.ECP_4053 0 0 221 221
362663.ECP_4252 362663.ECP_0651 0 0 173 173
362663.ECP_4252 362663.ECP_4387 199 0 0 199
362663.ECP_4252 362663.ECP_0009 285 0 0 284
362663.ECP_4252 362663.ECP_2248 0 0 271 271
362663.ECP_4252 362663.ECP_4255 0 0 403 403
362663.ECP_4252 362663.ECP_3543 324 562 173 733
362663.ECP_4252 362663.ECP_0015 199 0 0 199
362663.ECP_4252 362663.ECP_2476 217 0 0 217
362663.ECP_4252 362663.ECP_3545 295 700 206 817
362663.ECP_4252 362663.ECP_3578 57 565 0 572
362663.ECP_4252 362663.ECP_2408 0 0 182 181
362663.ECP_4252 362663.ECP_0869 288 562 131 705
362663.ECP_4252 362663.ECP_1364 54 500 0 506
362663.ECP_4252 362663.ECP_4251 993 937 870 999
362663.ECP_4252 362663.ECP_4254 81 0 852 858
362663.ECP_4252 362663.ECP_1120 288 562 131 705
362663.ECP_4252 362663.ECP_4386 199 0 0 199
362663.ECP_4253 362663.ECP_3545 291 942 140 961
362663.ECP_4253 362663.ECP_2274 188 0 0 188
362663.ECP_4253 362663.ECP_0870 82 942 84 946
362663.ECP_4253 362663.ECP_0417 0 0 239 238
362663.ECP_4253 362663.ECP_0097 238 0 0 237
362663.ECP_4253 362663.ECP_1362 234 0 96 277
362663.ECP_4253 362663.ECP_2441 376 0 769 849
362663.ECP_4253 362663.ECP_3921 175 0 242 347
362663.ECP_4253 362663.ECP_0871 79 942 0 944
362663.ECP_4253 362663.ECP_1364 276 580 108 705
362663.ECP_4253 362663.ECP_4251 993 942 904 999
362663.ECP_4253 362663.ECP_4250 981 942 941 999
362663.ECP_4253 362663.ECP_3504 199 0 0 199
362663.ECP_4253 362663.ECP_1119 82 576 84 612
362663.ECP_4253 362663.ECP_1444 96 550 84 594
362663.ECP_4253 362663.ECP_1118 79 942 0 944
362663.ECP_4253 362663.ECP_0691 175 0 242 347
362663.ECP_4253 362663.ECP_4252 993 562 642 998
362663.ECP_4253 362663.ECP_3546 234 0 139 312
362663.ECP_4253 362663.ECP_3888 189 0 0 189
362663.ECP_4253 362663.ECP_1445 93 550 0 574
362663.ECP_4253 362663.ECP_1363 291 573 103 704
362663.ECP_4253 362663.ECP_3544 276 740 161 828
362663.ECP_4253 362663.ECP_3334 184 0 0 183
362663.ECP_4254 362663.ECP_0171 199 0 0 199
362663.ECP_4254 362663.ECP_4183 0 939 93 942
362663.ECP_4254 362663.ECP_0751 285 0 0 284
362663.ECP_4254 362663.ECP_0417 0 0 857 857
362663.ECP_4254 362663.ECP_0100 293 0 500 631
362663.ECP_4254 362663.ECP_1157 0 739 97 754
362663.ECP_4254 362663.ECP_2955 0 0 254 254
362663.ECP_4254 362663.ECP_1898 0 550 42 550
362663.ECP_4254 362663.ECP_4251 0 0 389 388
362663.ECP_4254 362663.ECP_4252 81 0 852 858
362663.ECP_4254 362663.ECP_2258 0 739 361 826
362663.ECP_4254 362663.ECP_3973 199 0 0 199
362663.ECP_4254 362663.ECP_1867 0 739 97 754
362663.ECP_4254 362663.ECP_4255 0 0 344 343
362663.ECP_4254 362663.ECP_3710 0 0 463 463
362663.ECP_4254 362663.ECP_0270 0 889 361 926
362663.ECP_4254 362663.ECP_1402 0 739 131 763
362663.ECP_4254 362663.ECP_0940 0 942 623 977
362663.ECP_4255 362663.ECP_4254 0 0 344 343
362663.ECP_4255 362663.ECP_4252 0 0 403 403
362663.ECP_4255 362663.ECP_4251 0 0 533 533
362663.ECP_4255 362663.ECP_4250 0 0 504 504
362663.ECP_4257 362663.ECP_4050 0 0 420 420
362663.ECP_4257 362663.ECP_3725 0 0 242 241
362663.ECP_4261 362663.ECP_0793 0 0 397 396
362663.ECP_4261 362663.ECP_1227 273 739 648 927
362663.ECP_4261 362663.ECP_1675 0 0 262 262
362663.ECP_4261 362663.ECP_3157 199 0 0 199
362663.ECP_4261 362663.ECP_2408 199 0 0 199
362663.ECP_4261 362663.ECP_1853 0 0 184 183
362663.ECP_4261 362663.ECP_4115 199 0 42 199
362663.ECP_4261 362663.ECP_2659 292 0 950 963
362663.ECP_4261 362663.ECP_0065 199 0 245 369
362663.ECP_4261 362663.ECP_1792 0 0 476 476
362663.ECP_4261 362663.ECP_0499 0 0 243 242
362663.ECP_4261 362663.ECP_4116 199 0 79 230
362663.ECP_4261 362663.ECP_1053 0 0 633 633
362663.ECP_4261 362663.ECP_0498 0 0 276 276
362663.ECP_4261 362663.ECP_1226 0 0 620 620
362663.ECP_4261 362663.ECP_1681 207 0 0 207
362663.ECP_4261 362663.ECP_0260 273 739 648 927
362663.ECP_4262 362663.ECP_2659 0 0 266 266
362663.ECP_4264 362663.ECP_0831 0 0 242 241
362663.ECP_4264 362663.ECP_2536 0 0 257 256
362663.ECP_4265 362663.ECP_3963 165 0 0 165
362663.ECP_4265 362663.ECP_1088 165 0 0 165
362663.ECP_4265 362663.ECP_0204 0 195 86 232
362663.ECP_4266 362663.ECP_1358 199 0 99 247
362663.ECP_4266 362663.ECP_4427 0 0 293 293
362663.ECP_4266 362663.ECP_1356 0 0 431 431
362663.ECP_4267 362663.ECP_1550 89 161 54 213
362663.ECP_4267 362663.ECP_1973 0 166 54 177
362663.ECP_4267 362663.ECP_1978 0 568 152 618
362663.ECP_4267 362663.ECP_0618 0 166 195 299
362663.ECP_4267 362663.ECP_1971 0 166 54 177
362663.ECP_4267 362663.ECP_0204 154 0 0 153
362663.ECP_4267 362663.ECP_1970 70 568 262 677
362663.ECP_4267 362663.ECP_0628 89 161 54 213
362663.ECP_4267 362663.ECP_1085 89 161 54 213
362663.ECP_4267 362663.ECP_2176 89 161 99 251
362663.ECP_4267 362663.ECP_1320 89 161 54 213
362663.ECP_4267 362663.ECP_1967 0 166 54 177
362663.ECP_4267 362663.ECP_2665 89 161 54 213
362663.ECP_4267 362663.ECP_2747 89 161 54 213
362663.ECP_4267 362663.ECP_1979 89 740 269 811
362663.ECP_4267 362663.ECP_4238 89 161 54 213
362663.ECP_4267 362663.ECP_4515 89 161 54 213
362663.ECP_4267 362663.ECP_1943 89 740 317 824
362663.ECP_4267 362663.ECP_3088 89 161 54 213
362663.ECP_4267 362663.ECP_2449 89 161 54 213
362663.ECP_4267 362663.ECP_1563 89 161 54 213
362663.ECP_4267 362663.ECP_4458 89 161 54 213
362663.ECP_4267 362663.ECP_1966 0 453 80 475
362663.ECP_4267 362663.ECP_1972 0 453 80 475
362663.ECP_4267 362663.ECP_1942 0 166 163 272
362663.ECP_4267 362663.ECP_2855 89 161 54 213
362663.ECP_4267 362663.ECP_3554 288 0 0 288
362663.ECP_4268 362663.ECP_0015 0 0 548 548
362663.ECP_4268 362663.ECP_1133 294 653 107 762
362663.ECP_4268 362663.ECP_1000 0 0 239 238
362663.ECP_4268 362663.ECP_2703 294 653 107 762
362663.ECP_4268 362663.ECP_4693 199 925 857 990
362663.ECP_4268 362663.ECP_0014 0 0 577 577
362663.ECP_4268 362663.ECP_4287 272 0 0 272
362663.ECP_4268 362663.ECP_4201 0 0 293 293
362663.ECP_4268 362663.ECP_3405 199 0 0 199
362663.ECP_4268 362663.ECP_4144 199 922 0 934
362663.ECP_4268 362663.ECP_3424 294 653 107 762
362663.ECP_4268 362663.ECP_3156 277 938 948 997
362663.ECP_4268 362663.ECP_0528 266 562 627 869
362663.ECP_4268 362663.ECP_3969 278 0 481 609
362663.ECP_4268 362663.ECP_2601 0 0 252 252
362663.ECP_4268 362663.ECP_4692 995 933 950 999
362663.ECP_4268 362663.ECP_0277 294 653 107 762
362663.ECP_4268 362663.ECP_1554 199 0 857 880
362663.ECP_4268 362663.ECP_3903 288 0 944 958
362663.ECP_4268 362663.ECP_0968 142 0 206 289
362663.ECP_4268 362663.ECP_4007 201 0 855 879
362663.ECP_4268 362663.ECP_0319 294 653 107 762
362663.ECP_4268 362663.ECP_0498 0 0 277 277
362663.ECP_4268 362663.ECP_0531 292 0 616 716
362663.ECP_4268 362663.ECP_2659 0 0 398 398
362663.ECP_4268 362663.ECP_3773 294 653 107 762
362663.ECP_4268 362663.ECP_4616 294 653 107 762
362663.ECP_4268 362663.ECP_3842 294 653 107 762
362663.ECP_4268 362663.ECP_2498 184 0 475 553
362663.ECP_4268 362663.ECP_2996 294 653 107 762
362663.ECP_4268 362663.ECP_2600 0 0 856 856
362663.ECP_4268 362663.ECP_0670 199 0 0 199
362663.ECP_4268 362663.ECP_2024 294 653 107 762
362663.ECP_4268 362663.ECP_4446 199 821 616 940
362663.ECP_4270 362663.ECP_4501 274 0 0 274
362663.ECP_4270 362663.ECP_3304 173 0 0 173
362663.ECP_4270 362663.ECP_3168 173 0 0 173
362663.ECP_4270 362663.ECP_3680 173 0 0 173
362663.ECP_4273 362663.ECP_1707 85 0 141 180
362663.ECP_4273 362663.ECP_2359 185 0 0 185
362663.ECP_4273 362663.ECP_2625 177 0 0 177
362663.ECP_4273 362663.ECP_2325 294 0 0 294
362663.ECP_4273 362663.ECP_0009 248 0 0 248
362663.ECP_4273 362663.ECP_4160 248 0 0 248
362663.ECP_4273 362663.ECP_4472 263 0 0 263
362663.ECP_4273 362663.ECP_1329 291 0 0 290
362663.ECP_4273 362663.ECP_3454 185 0 0 185
362663.ECP_4273 362663.ECP_1943 153 0 0 152
362663.ECP_4273 362663.ECP_2476 248 0 0 248
362663.ECP_4273 362663.ECP_1678 177 0 0 177
362663.ECP_4273 362663.ECP_4088 166 0 0 165
362663.ECP_4273 362663.ECP_0784 291 0 0 290
362663.ECP_4273 362663.ECP_2477 176 0 0 175
362663.ECP_4273 362663.ECP_0838 248 0 0 248
362663.ECP_4273 362663.ECP_1658 175 0 0 175
362663.ECP_4273 362663.ECP_4509 211 0 0 211
362663.ECP_4273 362663.ECP_1555 281 0 0 281
362663.ECP_4273 362663.ECP_2824 185 0 0 185
362663.ECP_4273 362663.ECP_1592 283 0 0 282
362663.ECP_4273 362663.ECP_4128 281 0 0 281
362663.ECP_4273 362663.ECP_0570 166 0 0 165
362663.ECP_4273 362663.ECP_2905 185 0 0 185
362663.ECP_4273 362663.ECP_2929 176 0 0 175
362663.ECP_4273 362663.ECP_2523 291 0 0 290
362663.ECP_4273 362663.ECP_4029 176 0 0 175
362663.ECP_4273 362663.ECP_2714 166 0 0 165
362663.ECP_4273 362663.ECP_3762 263 0 0 263
362663.ECP_4273 362663.ECP_1025 185 0 0 185
362663.ECP_4273 362663.ECP_3319 149 0 137 234
362663.ECP_4273 362663.ECP_2528 211 0 0 211
362663.ECP_4273 362663.ECP_4765 232 0 0 231
362663.ECP_4273 362663.ECP_0586 185 0 0 185
362663.ECP_4273 362663.ECP_3215 166 0 0 165
362663.ECP_4273 362663.ECP_2901 183 0 0 183
362663.ECP_4273 362663.ECP_2411 183 0 0 183
362663.ECP_4273 362663.ECP_4060 183 0 0 183
362663.ECP_4273 362663.ECP_0420 199 0 0 199
362663.ECP_4273 362663.ECP_0709 215 0 0 215
362663.ECP_4273 362663.ECP_2194 199 0 0 199
362663.ECP_4274 362663.ECP_0122 293 710 276 838
362663.ECP_4274 362663.ECP_0397 122 584 0 619
362663.ECP_4274 362663.ECP_0739 135 740 0 765
362663.ECP_4274 362663.ECP_4036 122 584 0 619
362663.ECP_4274 362663.ECP_4275 293 710 254 833
362663.ECP_4274 362663.ECP_1329 152 0 0 151
362663.ECP_4274 362663.ECP_0579 122 584 0 619
362663.ECP_4274 362663.ECP_0740 122 740 0 761
362663.ECP_4274 362663.ECP_0738 293 710 254 833
362663.ECP_4274 362663.ECP_0733 0 0 287 286
362663.ECP_4274 362663.ECP_4276 266 566 227 732
362663.ECP_4274 362663.ECP_0123 266 566 227 732
362663.ECP_4274 362663.ECP_0578 122 584 0 619
362663.ECP_4274 362663.ECP_1255 139 438 133 543
362663.ECP_4274 362663.ECP_2586 135 740 0 765
362663.ECP_4274 362663.ECP_4035 122 584 0 619
362663.ECP_4274 362663.ECP_0735 134 0 158 239
362663.ECP_4274 362663.ECP_4400 134 0 158 239
362663.ECP_4274 362663.ECP_4277 135 740 0 765
362663.ECP_4274 362663.ECP_4177 266 566 108 691
362663.ECP_4274 362663.ECP_4278 122 740 0 761
362663.ECP_4274 362663.ECP_0024 271 0 0 271
362663.ECP_4274 362663.ECP_3590 266 566 108 691
362663.ECP_4274 362663.ECP_0372 266 566 131 698
362663.ECP_4274 362663.ECP_0672 271 0 0 271
362663.ECP_4274 362663.ECP_4454 134 0 137 220
362663.ECP_4274 362663.ECP_0784 152 0 0 151
362663.ECP_4274 362663.ECP_3431 0 0 170 169
362663.ECP_4275 362663.ECP_1553 165 500 0 564
362663.ECP_4275 362663.ECP_2897 165 0 0 165
362663.ECP_4275 362663.ECP_4399 220 0 0 220
362663.ECP_4275 362663.ECP_0075 139 571 0 614
362663.ECP_4275 362663.ECP_2118 165 500 0 564
362663.ECP_4275 362663.ECP_4177 293 582 94 708
362663.ECP_4275 362663.ECP_0638 151 0 144 242
362663.ECP_4275 362663.ECP_4785 165 500 0 564
362663.ECP_4275 362663.ECP_2259 165 500 0 564
362663.ECP_4275 362663.ECP_4059 96 0 100 151
362663.ECP_4275 362663.ECP_3590 293 582 94 708
362663.ECP_4275 362663.ECP_0372 293 582 137 722
362663.ECP_4275 362663.ECP_0740 118 692 0 716
362663.ECP_4275 362663.ECP_0739 138 692 0 723
362663.ECP_4275 362663.ECP_2325 295 0 0 295
362663.ECP_4275 362663.ECP_2558 165 500 0 564
362663.ECP_4275 362663.ECP_0991 165 500 0 564
362663.ECP_4275 362663.ECP_3490 165 500 0 564
362663.ECP_4275 362663.ECP_4355 165 500 0 564
362663.ECP_4275 362663.ECP_0408 269 0 0 269
362663.ECP_4275 362663.ECP_0736 220 0 0 220
362663.ECP_4275 362663.ECP_4276 293 582 251 759
362663.ECP_4275 362663.ECP_0445 166 0 0 165
362663.ECP_4275 362663.ECP_0737 293 710 254 833
362663.ECP_4275 362663.ECP_4571 165 500 0 564
362663.ECP_4275 362663.ECP_4278 118 692 0 716
362663.ECP_4275 362663.ECP_3930 288 0 0 288
362663.ECP_4275 362663.ECP_2111 214 0 0 214
362663.ECP_4275 362663.ECP_3933 241 0 0 240
362663.ECP_4275 362663.ECP_2379 96 0 100 151
362663.ECP_4275 362663.ECP_4277 138 692 0 723
362663.ECP_4275 362663.ECP_4035 118 549 0 585
362663.ECP_4275 362663.ECP_2395 165 500 0 564
362663.ECP_4275 362663.ECP_1124 165 500 0 564
362663.ECP_4275 362663.ECP_1255 291 726 131 816
362663.ECP_4275 362663.ECP_2586 138 634 0 671
362663.ECP_4275 362663.ECP_4564 165 500 0 564
362663.ECP_4275 362663.ECP_4121 165 500 0 564
362663.ECP_4275 362663.ECP_1901 165 500 0 564
362663.ECP_4275 362663.ECP_3113 165 500 0 564
362663.ECP_4275 362663.ECP_4274 293 710 254 833
362663.ECP_4275 362663.ECP_0579 118 549 0 585
362663.ECP_4275 362663.ECP_4770 160 0 0 159
362663.ECP_4275 362663.ECP_2261 165 500 0 564
362663.ECP_4275 362663.ECP_4563 165 500 0 564
362663.ECP_4275 362663.ECP_0397 118 549 0 585
362663.ECP_4275 362663.ECP_4036 118 549 0 585
362663.ECP_4275 362663.ECP_2767 165 500 0 564
362663.ECP_4275 362663.ECP_4225 0 0 167 167
362663.ECP_4275 362663.ECP_0121 285 758 226 854
362663.ECP_4275 362663.ECP_0123 293 582 251 759
362663.ECP_4275 362663.ECP_0578 118 549 0 585
362663.ECP_4275 362663.ECP_4197 151 0 0 150
362663.ECP_4275 362663.ECP_0731 269 0 0 269
362663.ECP_4276 362663.ECP_0555 104 398 0 437
362663.ECP_4276 362663.ECP_0579 112 526 0 561
362663.ECP_4276 362663.ECP_2683 105 538 0 568
362663.ECP_4276 362663.ECP_2261 105 493 0 526
362663.ECP_4276 362663.ECP_4563 105 493 0 526
362663.ECP_4276 362663.ECP_2722 169 0 0 169
362663.ECP_4276 362663.ECP_0397 112 526 0 561
362663.ECP_4276 362663.ECP_4465 109 474 0 511
362663.ECP_4276 362663.ECP_4036 112 526 0 561
362663.ECP_4276 362663.ECP_2767 105 493 0 526
362663.ECP_4276 362663.ECP_2322 126 531 0 572
362663.ECP_4276 362663.ECP_1508 0 600 0 600
362663.ECP_4276 362663.ECP_4225 0 0 222 222
362663.ECP_4276 362663.ECP_0121 65 908 274 932
362663.ECP_4276 362663.ECP_0578 112 526 0 561
362663.ECP_4276 362663.ECP_0738 293 582 251 759
362663.ECP_4276 362663.ECP_4278 112 526 0 561
362663.ECP_4276 362663.ECP_2896 0 577 193 644
362663.ECP_4276 362663.ECP_3554 169 0 0 169
362663.ECP_4276 362663.ECP_4277 114 552 0 586
362663.ECP_4276 362663.ECP_2323 124 585 0 620
362663.ECP_4276 362663.ECP_2235 292 0 128 356
362663.ECP_4276 362663.ECP_4035 112 526 0 561
362663.ECP_4276 362663.ECP_1287 0 0 157 156
362663.ECP_4276 362663.ECP_2395 105 493 0 526
362663.ECP_4276 362663.ECP_1124 105 493 0 526
362663.ECP_4276 362663.ECP_1255 146 602 0 645
362663.ECP_4276 362663.ECP_4564 105 493 0 526
362663.ECP_4276 362663.ECP_2586 114 552 0 586
362663.ECP_4276 362663.ECP_4121 105 493 0 526
362663.ECP_4276 362663.ECP_2638 122 0 94 170
362663.ECP_4276 362663.ECP_3603 109 474 0 511
362663.ECP_4276 362663.ECP_3240 109 474 0 511
362663.ECP_4276 362663.ECP_1403 105 538 0 568
362663.ECP_4276 362663.ECP_1901 105 493 0 526
362663.ECP_4276 362663.ECP_2898 108 583 0 612
362663.ECP_4276 362663.ECP_3113 105 493 0 526
362663.ECP_4276 362663.ECP_4274 266 566 227 732
362663.ECP_4276 362663.ECP_3711 122 0 145 217
362663.ECP_4276 362663.ECP_0863 122 0 94 170
362663.ECP_4276 362663.ECP_0550 0 600 0 600
362663.ECP_4276 362663.ECP_4419 104 398 0 437
362663.ECP_4276 362663.ECP_0740 112 526 0 561
362663.ECP_4276 362663.ECP_1329 113 0 100 167
362663.ECP_4276 362663.ECP_2205 173 0 0 173
362663.ECP_4276 362663.ECP_1979 59 0 210 224
362663.ECP_4276 362663.ECP_2326 126 531 0 572
362663.ECP_4276 362663.ECP_4275 293 582 251 759
362663.ECP_4276 362663.ECP_0739 114 552 0 586
362663.ECP_4276 362663.ECP_2325 294 0 0 294
362663.ECP_4276 362663.ECP_3490 105 493 0 526
362663.ECP_4276 362663.ECP_0991 105 493 0 526
362663.ECP_4276 362663.ECP_2558 105 493 0 526
362663.ECP_4276 362663.ECP_4355 105 493 0 526
362663.ECP_4276 362663.ECP_0884 109 474 0 511
362663.ECP_4276 362663.ECP_3630 185 0 0 185
362663.ECP_4276 362663.ECP_1380 109 474 0 511
362663.ECP_4276 362663.ECP_4571 105 493 0 526
362663.ECP_4276 362663.ECP_2928 104 398 0 437
362663.ECP_4276 362663.ECP_0737 266 566 227 732
362663.ECP_4276 362663.ECP_2324 126 578 0 615
362663.ECP_4276 362663.ECP_4420 104 398 0 437
362663.ECP_4276 362663.ECP_1555 77 580 0 595
362663.ECP_4276 362663.ECP_1658 105 0 144 201
362663.ECP_4276 362663.ECP_0075 138 569 0 612
362663.ECP_4276 362663.ECP_2320 105 538 0 568
362663.ECP_4276 362663.ECP_2118 105 493 0 526
362663.ECP_4276 362663.ECP_3616 0 600 0 600
362663.ECP_4276 362663.ECP_3157 169 0 0 169
362663.ECP_4276 362663.ECP_1489 0 600 0 600
362663.ECP_4276 362663.ECP_4785 105 493 0 526
362663.ECP_4276 362663.ECP_2259 105 493 0 526
362663.ECP_4276 362663.ECP_0122 318 908 483 964
362663.ECP_4276 362663.ECP_0784 113 0 100 167
362663.ECP_4276 362663.ECP_1553 105 493 0 526
362663.ECP_4277 362663.ECP_0736 136 650 0 684
362663.ECP_4277 362663.ECP_0731 291 0 0 290
362663.ECP_4277 362663.ECP_3984 105 0 97 157
362663.ECP_4277 362663.ECP_0738 138 692 0 723
362663.ECP_4277 362663.ECP_0578 292 579 84 703
362663.ECP_4277 362663.ECP_0123 114 552 0 586
362663.ECP_4277 362663.ECP_0579 292 579 84 703
362663.ECP_4277 362663.ECP_4387 94 0 103 152
362663.ECP_4277 362663.ECP_0397 292 579 84 703
362663.ECP_4277 362663.ECP_4036 292 579 84 703
362663.ECP_4277 362663.ECP_3341 0 600 0 600
362663.ECP_4277 362663.ECP_3340 0 600 0 600
362663.ECP_4277 362663.ECP_0734 0 650 0 650
362663.ECP_4277 362663.ECP_4274 135 740 0 765
362663.ECP_4277 362663.ECP_2379 242 0 0 241
362663.ECP_4277 362663.ECP_4278 629 905 254 971
362663.ECP_4277 362663.ECP_4164 0 600 0 600
362663.ECP_4277 362663.ECP_4135 105 0 130 188
362663.ECP_4277 362663.ECP_0735 139 650 0 685
362663.ECP_4277 362663.ECP_4035 292 579 84 703
362663.ECP_4277 362663.ECP_0193 0 600 0 600
362663.ECP_4277 362663.ECP_4397 0 650 0 650
362663.ECP_4277 362663.ECP_0408 291 0 0 290
362663.ECP_4277 362663.ECP_2324 189 0 0 189
362663.ECP_4277 362663.ECP_0733 0 650 0 650
362663.ECP_4277 362663.ECP_0737 135 740 0 765
362663.ECP_4277 362663.ECP_4276 114 552 0 586
362663.ECP_4277 362663.ECP_0914 0 600 0 600
362663.ECP_4277 362663.ECP_0740 629 905 254 971
362663.ECP_4277 362663.ECP_2325 286 0 0 286
362663.ECP_4277 362663.ECP_4275 138 692 0 723
362663.ECP_4277 362663.ECP_2355 0 600 0 600
362663.ECP_4277 362663.ECP_0122 138 634 0 671
362663.ECP_4277 362663.ECP_0372 114 552 0 586
362663.ECP_4277 362663.ECP_3590 114 552 0 586
362663.ECP_4277 362663.ECP_4059 242 0 0 241
362663.ECP_4277 362663.ECP_4177 114 552 0 586
362663.ECP_4277 362663.ECP_4398 0 650 0 650
362663.ECP_4277 362663.ECP_0836 0 600 0 600
362663.ECP_4277 362663.ECP_4399 136 650 0 684
362663.ECP_4277 362663.ECP_0075 293 0 0 293
362663.ECP_4277 362663.ECP_3207 0 600 0 600
362663.ECP_4277 362663.ECP_4400 139 650 0 685
362663.ECP_4278 362663.ECP_2586 292 579 147 723
362663.ECP_4278 362663.ECP_0914 0 600 0 600
362663.ECP_4278 362663.ECP_1329 215 0 0 215
362663.ECP_4278 362663.ECP_2558 105 232 0 283
362663.ECP_4278 362663.ECP_0991 105 232 0 283
362663.ECP_4278 362663.ECP_3490 139 232 0 310
362663.ECP_4278 362663.ECP_0739 629 905 254 971
362663.ECP_4278 362663.ECP_4224 161 0 0 161
362663.ECP_4278 362663.ECP_4275 118 692 0 716
362663.ECP_4278 362663.ECP_0193 0 600 0 600
362663.ECP_4278 362663.ECP_4397 0 650 0 650
362663.ECP_4278 362663.ECP_0736 266 650 176 769
362663.ECP_4278 362663.ECP_0408 272 0 0 272
362663.ECP_4278 362663.ECP_4355 98 232 0 277
362663.ECP_4278 362663.ECP_0733 0 650 0 650
362663.ECP_4278 362663.ECP_0407 186 0 0 186
362663.ECP_4278 362663.ECP_0737 122 740 0 761
362663.ECP_4278 362663.ECP_4571 98 232 0 277
362663.ECP_4278 362663.ECP_4276 112 526 0 561
362663.ECP_4278 362663.ECP_4398 0 650 0 650
362663.ECP_4278 362663.ECP_4177 112 526 0 561
362663.ECP_4278 362663.ECP_2118 105 232 0 283
362663.ECP_4278 362663.ECP_0836 0 600 0 600
362663.ECP_4278 362663.ECP_4399 266 650 176 769
362663.ECP_4278 362663.ECP_0075 281 434 0 575
362663.ECP_4278 362663.ECP_4785 105 232 0 283
362663.ECP_4278 362663.ECP_3207 0 600 0 600
362663.ECP_4278 362663.ECP_4400 145 650 0 687
362663.ECP_4278 362663.ECP_0784 215 0 0 215
362663.ECP_4278 362663.ECP_2355 0 600 0 600
362663.ECP_4278 362663.ECP_0122 118 549 0 585
362663.ECP_4278 362663.ECP_2259 98 232 0 277
362663.ECP_4278 362663.ECP_0372 112 526 0 561
362663.ECP_4278 362663.ECP_3590 112 526 0 561
362663.ECP_4278 362663.ECP_1553 105 232 0 283
362663.ECP_4278 362663.ECP_2767 105 232 0 283
362663.ECP_4278 362663.ECP_4563 105 232 0 283
362663.ECP_4278 362663.ECP_2261 105 232 0 283
362663.ECP_4278 362663.ECP_3053 161 0 0 161
362663.ECP_4278 362663.ECP_0731 272 0 0 272
362663.ECP_4278 362663.ECP_0738 118 692 0 716
362663.ECP_4278 362663.ECP_0123 112 526 0 561
362663.ECP_4278 362663.ECP_4277 629 905 254 971
362663.ECP_4278 362663.ECP_0734 0 650 0 650
362663.ECP_4278 362663.ECP_4274 122 740 0 761
362663.ECP_4278 362663.ECP_3113 98 232 0 277
362663.ECP_4278 362663.ECP_4564 105 232 0 283
362663.ECP_4278 362663.ECP_4164 0 600 0 600
362663.ECP_4278 362663.ECP_1124 105 232 0 283
362663.ECP_4278 362663.ECP_2395 105 232 0 283
362663.ECP_4278 362663.ECP_0735 145 650 0 687
362663.ECP_4278 362663.ECP_3341 0 600 0 600
362663.ECP_4278 362663.ECP_1901 105 232 0 283
362663.ECP_4278 362663.ECP_4121 174 232 0 338
362663.ECP_4278 362663.ECP_3340 0 600 0 600
362663.ECP_4280 362663.ECP_3963 173 0 0 173
362663.ECP_4280 362663.ECP_1088 173 0 0 173
362663.ECP_4280 362663.ECP_3979 173 0 0 173
362663.ECP_4281 362663.ECP_3290 0 0 228 227
362663.ECP_4281 362663.ECP_2107 305 0 225 438
362663.ECP_4281 362663.ECP_4571 223 0 130 295
362663.ECP_4281 362663.ECP_4216 222 0 107 275
362663.ECP_4281 362663.ECP_4355 137 0 81 172
362663.ECP_4281 362663.ECP_3630 156 0 127 231
362663.ECP_4281 362663.ECP_0741 156 0 54 167
362663.ECP_4281 362663.ECP_2550 156 0 54 167
362663.ECP_4281 362663.ECP_0991 274 0 276 451
362663.ECP_4281 362663.ECP_2558 137 0 108 197
362663.ECP_4281 362663.ECP_0459 105 0 134 191
362663.ECP_4281 362663.ECP_4368 198 0 96 243
362663.ECP_4281 362663.ECP_1023 156 0 54 167
362663.ECP_4281 362663.ECP_2259 205 0 220 353
362663.ECP_4281 362663.ECP_4080 283 0 225 420
362663.ECP_4281 362663.ECP_3448 97 0 120 171
