protein1 protein2 experimental database textmining combined_score
1034809.SLUG_00350 1034809.SLUG_05120 154 527 0 582
1034809.SLUG_00350 1034809.SLUG_18900 108 327 52 381
1034809.SLUG_00350 1034809.SLUG_14930 195 0 0 195
1034809.SLUG_00350 1034809.SLUG_17300 151 0 68 174
1034809.SLUG_00350 1034809.SLUG_13940 154 527 0 582
1034809.SLUG_00350 1034809.SLUG_22450 231 764 0 810
1034809.SLUG_00350 1034809.SLUG_19310 231 755 0 803
1034809.SLUG_00350 1034809.SLUG_16520 196 0 0 196
1034809.SLUG_00350 1034809.SLUG_16910 162 0 0 161
1034809.SLUG_00350 1034809.SLUG_18670 76 336 0 360
1034809.SLUG_00350 1034809.SLUG_18110 224 0 0 224
1034809.SLUG_00360 1034809.SLUG_11780 220 0 0 220
1034809.SLUG_00360 1034809.SLUG_20910 220 0 0 220
1034809.SLUG_00360 1034809.SLUG_22790 0 395 92 427
1034809.SLUG_00360 1034809.SLUG_22510 220 0 0 220
1034809.SLUG_00360 1034809.SLUG_00080 170 0 0 169
1034809.SLUG_00360 1034809.SLUG_16330 0 459 148 519
1034809.SLUG_00360 1034809.SLUG_13540 159 0 0 158
1034809.SLUG_00360 1034809.SLUG_23180 180 0 0 179
1034809.SLUG_00390 1034809.SLUG_19690 144 135 125 295
1034809.SLUG_00390 1034809.SLUG_06160 144 135 125 295
1034809.SLUG_00390 1034809.SLUG_21550 99 162 0 212
1034809.SLUG_00390 1034809.SLUG_04390 144 130 52 232
1034809.SLUG_00390 1034809.SLUG_05650 98 401 0 436
1034809.SLUG_00390 1034809.SLUG_19130 99 162 0 212
1034809.SLUG_00390 1034809.SLUG_23490 99 162 0 212
1034809.SLUG_00390 1034809.SLUG_10380 222 0 0 222
1034809.SLUG_00390 1034809.SLUG_11020 99 162 0 212
1034809.SLUG_00390 1034809.SLUG_19140 99 162 0 212
1034809.SLUG_00390 1034809.SLUG_23500 99 162 0 212
1034809.SLUG_00390 1034809.SLUG_04890 98 401 0 436
1034809.SLUG_00390 1034809.SLUG_15810 144 130 52 232
1034809.SLUG_00390 1034809.SLUG_16830 125 0 69 150
1034809.SLUG_00390 1034809.SLUG_00400 144 130 52 232
1034809.SLUG_00390 1034809.SLUG_21710 98 401 0 436
1034809.SLUG_00400 1034809.SLUG_00390 144 130 52 232
1034809.SLUG_00400 1034809.SLUG_08050 144 130 52 232
1034809.SLUG_00400 1034809.SLUG_02050 144 130 52 232
1034809.SLUG_00400 1034809.SLUG_11320 144 130 52 232
1034809.SLUG_00400 1034809.SLUG_10350 144 130 52 232
1034809.SLUG_00400 1034809.SLUG_01910 144 130 52 232
1034809.SLUG_00400 1034809.SLUG_02920 144 130 52 232
1034809.SLUG_00400 1034809.SLUG_15820 144 130 52 232
1034809.SLUG_00400 1034809.SLUG_04400 144 130 52 232
1034809.SLUG_00400 1034809.SLUG_24110 144 130 52 232
1034809.SLUG_00400 1034809.SLUG_00920 100 130 0 183
1034809.SLUG_00400 1034809.SLUG_05900 144 130 52 232
1034809.SLUG_00400 1034809.SLUG_08070 144 130 52 232
1034809.SLUG_00400 1034809.SLUG_00500 144 130 52 232
1034809.SLUG_00400 1034809.SLUG_10370 144 130 52 232
1034809.SLUG_00400 1034809.SLUG_19150 100 130 0 183
1034809.SLUG_00460 1034809.SLUG_00170 225 0 52 233
1034809.SLUG_00460 1034809.SLUG_11190 223 0 75 250
1034809.SLUG_00460 1034809.SLUG_02300 198 644 0 702
1034809.SLUG_00460 1034809.SLUG_02310 220 642 0 708
1034809.SLUG_00460 1034809.SLUG_17740 149 642 0 682
1034809.SLUG_00460 1034809.SLUG_01180 225 0 52 233
1034809.SLUG_00460 1034809.SLUG_06760 225 0 52 233
1034809.SLUG_00460 1034809.SLUG_16520 159 640 0 684
1034809.SLUG_00460 1034809.SLUG_15030 220 642 0 708
1034809.SLUG_00460 1034809.SLUG_13310 140 0 70 166
1034809.SLUG_00460 1034809.SLUG_12390 156 149 53 260
1034809.SLUG_00460 1034809.SLUG_15790 223 0 75 250
1034809.SLUG_00460 1034809.SLUG_00840 225 0 52 233
1034809.SLUG_00460 1034809.SLUG_03760 0 0 195 195
1034809.SLUG_00460 1034809.SLUG_18890 158 0 0 157
1034809.SLUG_00460 1034809.SLUG_23080 217 699 69 761
1034809.SLUG_00460 1034809.SLUG_01600 0 0 195 195
1034809.SLUG_00460 1034809.SLUG_20270 156 149 53 260
1034809.SLUG_00460 1034809.SLUG_02280 149 642 0 682
1034809.SLUG_00460 1034809.SLUG_22060 149 642 0 682
1034809.SLUG_00460 1034809.SLUG_09940 214 0 0 214
1034809.SLUG_00460 1034809.SLUG_10020 50 148 0 155
1034809.SLUG_00460 1034809.SLUG_00880 154 0 0 153
1034809.SLUG_00460 1034809.SLUG_12340 225 0 52 233
1034809.SLUG_00460 1034809.SLUG_13940 149 642 0 682
1034809.SLUG_00460 1034809.SLUG_06030 223 0 75 250
1034809.SLUG_00460 1034809.SLUG_13950 50 339 0 345
1034809.SLUG_00460 1034809.SLUG_19360 157 0 0 156
1034809.SLUG_00460 1034809.SLUG_06750 117 0 247 306
1034809.SLUG_00460 1034809.SLUG_00470 225 0 52 233
1034809.SLUG_00460 1034809.SLUG_13620 80 0 122 157
1034809.SLUG_00460 1034809.SLUG_21390 225 0 52 233
1034809.SLUG_00460 1034809.SLUG_03380 225 0 52 233
1034809.SLUG_00460 1034809.SLUG_14180 225 0 52 233
1034809.SLUG_00460 1034809.SLUG_20540 159 0 87 199
1034809.SLUG_00460 1034809.SLUG_02290 50 339 0 345
1034809.SLUG_00460 1034809.SLUG_17770 50 339 0 345
1034809.SLUG_00460 1034809.SLUG_11180 159 0 0 158
1034809.SLUG_00460 1034809.SLUG_17760 198 644 0 702
1034809.SLUG_00460 1034809.SLUG_05120 149 642 0 682
1034809.SLUG_00460 1034809.SLUG_13970 220 642 0 708
1034809.SLUG_00460 1034809.SLUG_17750 220 642 0 708
1034809.SLUG_00460 1034809.SLUG_10840 223 0 75 250
1034809.SLUG_00460 1034809.SLUG_16410 159 0 0 158
1034809.SLUG_00460 1034809.SLUG_01420 50 307 0 313
1034809.SLUG_00460 1034809.SLUG_09620 159 0 0 158
1034809.SLUG_00460 1034809.SLUG_05360 225 0 52 233
1034809.SLUG_00460 1034809.SLUG_13960 198 644 0 702
1034809.SLUG_00460 1034809.SLUG_00870 155 0 0 154
1034809.SLUG_00460 1034809.SLUG_16830 227 0 240 387
1034809.SLUG_00460 1034809.SLUG_15060 225 0 52 233
1034809.SLUG_00460 1034809.SLUG_16530 50 317 0 323
1034809.SLUG_00460 1034809.SLUG_24120 225 0 52 233
1034809.SLUG_00470 1034809.SLUG_06750 219 0 199 347
1034809.SLUG_00470 1034809.SLUG_18480 143 0 53 153
1034809.SLUG_00470 1034809.SLUG_21380 225 0 52 233
1034809.SLUG_00470 1034809.SLUG_15860 143 0 53 153
1034809.SLUG_00470 1034809.SLUG_01170 219 0 52 227
1034809.SLUG_00470 1034809.SLUG_20310 151 0 115 216
1034809.SLUG_00470 1034809.SLUG_05030 143 0 53 153
1034809.SLUG_00470 1034809.SLUG_14190 219 0 52 227
1034809.SLUG_00470 1034809.SLUG_20540 144 0 97 193
1034809.SLUG_00470 1034809.SLUG_00180 219 0 52 227
1034809.SLUG_00470 1034809.SLUG_16840 154 0 0 153
1034809.SLUG_00470 1034809.SLUG_12350 219 0 52 227
1034809.SLUG_00470 1034809.SLUG_13290 156 0 0 155
1034809.SLUG_00470 1034809.SLUG_03390 225 0 52 233
1034809.SLUG_00470 1034809.SLUG_11180 279 0 0 279
1034809.SLUG_00470 1034809.SLUG_06010 230 0 0 229
1034809.SLUG_00470 1034809.SLUG_13500 162 0 118 229
1034809.SLUG_00470 1034809.SLUG_21920 143 0 53 153
1034809.SLUG_00470 1034809.SLUG_05350 225 0 52 233
1034809.SLUG_00470 1034809.SLUG_00460 225 0 52 233
1034809.SLUG_00470 1034809.SLUG_01360 143 0 53 153
1034809.SLUG_00470 1034809.SLUG_15050 219 0 52 227
1034809.SLUG_00470 1034809.SLUG_24090 225 0 52 233
1034809.SLUG_00470 1034809.SLUG_00850 225 0 52 233
1034809.SLUG_00470 1034809.SLUG_12520 144 0 111 206
1034809.SLUG_00500 1034809.SLUG_10380 222 0 0 222
1034809.SLUG_00500 1034809.SLUG_11020 99 162 0 212
1034809.SLUG_00500 1034809.SLUG_19140 99 162 0 212
1034809.SLUG_00500 1034809.SLUG_23500 99 162 0 212
1034809.SLUG_00500 1034809.SLUG_04890 98 401 0 436
1034809.SLUG_00500 1034809.SLUG_15810 144 130 52 232
1034809.SLUG_00500 1034809.SLUG_16830 125 0 69 150
1034809.SLUG_00500 1034809.SLUG_00400 144 130 52 232
1034809.SLUG_00500 1034809.SLUG_21710 98 401 0 436
1034809.SLUG_00500 1034809.SLUG_19690 144 135 125 295
1034809.SLUG_00500 1034809.SLUG_06160 144 135 125 295
1034809.SLUG_00500 1034809.SLUG_21550 99 162 0 212
1034809.SLUG_00500 1034809.SLUG_19130 99 162 0 212
1034809.SLUG_00500 1034809.SLUG_05650 98 401 0 436
1034809.SLUG_00500 1034809.SLUG_04390 144 130 52 232
1034809.SLUG_00500 1034809.SLUG_23490 99 162 0 212
1034809.SLUG_00510 1034809.SLUG_10730 284 0 0 284
1034809.SLUG_00510 1034809.SLUG_00520 391 0 0 390
1034809.SLUG_00510 1034809.SLUG_00920 153 0 0 152
1034809.SLUG_00510 1034809.SLUG_14320 228 0 0 227
1034809.SLUG_00510 1034809.SLUG_19150 153 0 0 152
1034809.SLUG_00510 1034809.SLUG_14480 284 0 0 284
1034809.SLUG_00510 1034809.SLUG_12770 0 0 151 150
1034809.SLUG_00520 1034809.SLUG_00510 391 0 0 390
1034809.SLUG_00530 1034809.SLUG_00540 445 0 242 561
1034809.SLUG_00530 1034809.SLUG_18820 160 0 0 159
1034809.SLUG_00530 1034809.SLUG_00570 445 0 0 445
1034809.SLUG_00530 1034809.SLUG_16690 160 0 0 159
1034809.SLUG_00530 1034809.SLUG_00560 500 0 154 558
1034809.SLUG_00530 1034809.SLUG_10780 160 0 0 159
1034809.SLUG_00530 1034809.SLUG_23390 176 0 0 175
1034809.SLUG_00530 1034809.SLUG_00550 445 0 263 573
1034809.SLUG_00530 1034809.SLUG_13470 160 0 0 159
1034809.SLUG_00530 1034809.SLUG_15520 176 0 0 175
1034809.SLUG_00530 1034809.SLUG_08760 160 0 0 159
1034809.SLUG_00530 1034809.SLUG_23670 160 0 0 159
1034809.SLUG_00540 1034809.SLUG_00570 445 0 0 445
1034809.SLUG_00540 1034809.SLUG_00550 445 0 262 572
1034809.SLUG_00540 1034809.SLUG_00530 445 0 242 561
1034809.SLUG_00540 1034809.SLUG_00560 445 0 261 572
1034809.SLUG_00550 1034809.SLUG_00540 445 0 262 572
1034809.SLUG_00550 1034809.SLUG_00570 445 0 262 572
1034809.SLUG_00550 1034809.SLUG_00560 993 0 242 994
1034809.SLUG_00550 1034809.SLUG_00530 445 0 263 573
1034809.SLUG_00560 1034809.SLUG_00530 500 0 154 558
1034809.SLUG_00560 1034809.SLUG_00570 445 0 168 518
1034809.SLUG_00560 1034809.SLUG_00550 993 0 242 994
1034809.SLUG_00560 1034809.SLUG_00540 445 0 261 572
1034809.SLUG_00570 1034809.SLUG_00560 445 0 168 518
1034809.SLUG_00570 1034809.SLUG_00530 445 0 0 445
1034809.SLUG_00570 1034809.SLUG_00550 445 0 262 572
1034809.SLUG_00570 1034809.SLUG_00540 445 0 0 445
1034809.SLUG_00620 1034809.SLUG_19330 214 0 68 236
1034809.SLUG_00620 1034809.SLUG_08130 214 0 68 236
1034809.SLUG_00620 1034809.SLUG_08120 214 0 68 236
1034809.SLUG_00620 1034809.SLUG_19210 214 0 68 236
1034809.SLUG_00620 1034809.SLUG_08150 214 0 68 236
1034809.SLUG_00620 1034809.SLUG_19310 156 0 0 155
1034809.SLUG_00620 1034809.SLUG_00630 214 0 68 236
1034809.SLUG_00620 1034809.SLUG_08100 214 0 68 236
1034809.SLUG_00620 1034809.SLUG_19180 214 0 68 236
1034809.SLUG_00620 1034809.SLUG_16710 156 0 0 155
1034809.SLUG_00630 1034809.SLUG_06610 0 149 69 173
1034809.SLUG_00630 1034809.SLUG_00620 214 0 68 236
1034809.SLUG_00630 1034809.SLUG_08920 0 149 69 173
1034809.SLUG_00630 1034809.SLUG_19200 0 0 158 157
1034809.SLUG_00630 1034809.SLUG_16710 231 0 95 274
1034809.SLUG_00630 1034809.SLUG_19310 231 0 240 390
1034809.SLUG_00630 1034809.SLUG_08160 214 0 68 236
1034809.SLUG_00630 1034809.SLUG_19300 0 0 240 239
1034809.SLUG_00630 1034809.SLUG_19230 214 0 68 236
1034809.SLUG_00750 1034809.SLUG_12320 265 0 194 382
1034809.SLUG_00750 1034809.SLUG_13310 144 0 189 276
1034809.SLUG_00750 1034809.SLUG_17300 191 0 0 191
1034809.SLUG_00750 1034809.SLUG_12390 158 0 179 279
1034809.SLUG_00750 1034809.SLUG_11490 162 0 0 161
1034809.SLUG_00750 1034809.SLUG_10300 214 0 158 309
1034809.SLUG_00750 1034809.SLUG_16520 153 0 0 152
1034809.SLUG_00750 1034809.SLUG_02230 191 0 0 191
1034809.SLUG_00750 1034809.SLUG_04300 132 0 87 173
1034809.SLUG_00750 1034809.SLUG_10290 164 0 0 163
1034809.SLUG_00750 1034809.SLUG_16170 220 0 0 220
1034809.SLUG_00750 1034809.SLUG_22950 158 0 0 157
1034809.SLUG_00750 1034809.SLUG_12010 169 0 0 169
1034809.SLUG_00750 1034809.SLUG_24150 156 0 0 155
1034809.SLUG_00750 1034809.SLUG_12330 206 0 201 338
1034809.SLUG_00750 1034809.SLUG_05410 159 0 0 158
1034809.SLUG_00750 1034809.SLUG_14360 80 0 126 161
1034809.SLUG_00750 1034809.SLUG_11920 162 0 0 161
1034809.SLUG_00750 1034809.SLUG_09450 132 0 87 173
1034809.SLUG_00750 1034809.SLUG_10460 132 0 87 173
1034809.SLUG_00750 1034809.SLUG_02190 132 0 87 173
1034809.SLUG_00750 1034809.SLUG_00080 222 0 0 222
1034809.SLUG_00750 1034809.SLUG_23520 158 0 0 157
1034809.SLUG_00750 1034809.SLUG_11460 0 0 193 193
1034809.SLUG_00750 1034809.SLUG_05390 151 0 0 150
1034809.SLUG_00750 1034809.SLUG_24320 159 0 0 158
1034809.SLUG_00750 1034809.SLUG_10570 230 0 0 229
1034809.SLUG_00750 1034809.SLUG_02720 211 0 0 211
1034809.SLUG_00750 1034809.SLUG_18400 169 0 0 169
1034809.SLUG_00750 1034809.SLUG_22900 202 0 0 202
1034809.SLUG_00750 1034809.SLUG_00160 227 0 0 226
1034809.SLUG_00750 1034809.SLUG_04900 0 0 155 154
1034809.SLUG_00750 1034809.SLUG_09600 152 0 0 151
1034809.SLUG_00750 1034809.SLUG_11160 214 0 231 369
1034809.SLUG_00750 1034809.SLUG_03830 188 0 0 188
1034809.SLUG_00750 1034809.SLUG_19100 222 0 0 222
1034809.SLUG_00750 1034809.SLUG_16180 220 0 0 220
1034809.SLUG_00750 1034809.SLUG_04510 159 0 0 158
1034809.SLUG_00750 1034809.SLUG_03660 132 0 87 173
1034809.SLUG_00750 1034809.SLUG_20990 162 0 0 161
1034809.SLUG_00750 1034809.SLUG_20230 225 0 0 224
1034809.SLUG_00750 1034809.SLUG_12300 208 0 0 208
1034809.SLUG_00750 1034809.SLUG_17290 217 0 0 217
1034809.SLUG_00750 1034809.SLUG_02900 211 0 0 211
1034809.SLUG_00750 1034809.SLUG_20270 158 0 179 279
1034809.SLUG_00750 1034809.SLUG_04010 0 0 151 150
1034809.SLUG_00750 1034809.SLUG_15490 227 0 0 226
1034809.SLUG_00750 1034809.SLUG_04770 132 0 87 173
1034809.SLUG_00750 1034809.SLUG_09620 153 0 0 152
1034809.SLUG_00750 1034809.SLUG_10200 211 0 0 211
1034809.SLUG_00750 1034809.SLUG_09640 166 0 0 165
1034809.SLUG_00750 1034809.SLUG_10020 236 0 0 236
1034809.SLUG_00750 1034809.SLUG_11700 218 0 0 218
1034809.SLUG_00750 1034809.SLUG_18980 193 0 0 193
1034809.SLUG_00750 1034809.SLUG_09610 178 0 0 177
1034809.SLUG_00750 1034809.SLUG_01310 211 0 0 211
1034809.SLUG_00780 1034809.SLUG_08300 155 0 0 154
1034809.SLUG_00780 1034809.SLUG_17720 155 0 0 154
1034809.SLUG_00780 1034809.SLUG_08310 155 0 0 154
1034809.SLUG_00780 1034809.SLUG_06550 155 0 0 154
1034809.SLUG_00780 1034809.SLUG_23820 155 0 0 154
1034809.SLUG_00790 1034809.SLUG_05610 185 0 0 185
1034809.SLUG_00790 1034809.SLUG_17880 338 0 0 338
1034809.SLUG_00790 1034809.SLUG_02440 185 0 0 185
1034809.SLUG_00790 1034809.SLUG_09750 185 0 0 185
1034809.SLUG_00790 1034809.SLUG_00800 265 0 0 265
1034809.SLUG_00790 1034809.SLUG_00810 265 0 0 265
1034809.SLUG_00800 1034809.SLUG_07050 0 0 207 207
1034809.SLUG_00800 1034809.SLUG_06130 0 0 207 207
1034809.SLUG_00800 1034809.SLUG_12030 0 0 207 207
1034809.SLUG_00800 1034809.SLUG_02170 0 0 207 207
1034809.SLUG_00800 1034809.SLUG_01600 0 0 379 379
1034809.SLUG_00800 1034809.SLUG_23370 0 0 207 207
1034809.SLUG_00800 1034809.SLUG_00820 265 800 0 846
1034809.SLUG_00800 1034809.SLUG_00790 265 0 0 265
1034809.SLUG_00800 1034809.SLUG_07130 0 0 207 207
1034809.SLUG_00800 1034809.SLUG_00810 305 800 0 855
1034809.SLUG_00800 1034809.SLUG_03760 0 0 379 379
1034809.SLUG_00810 1034809.SLUG_11920 0 0 201 201
1034809.SLUG_00810 1034809.SLUG_00800 305 800 0 855
1034809.SLUG_00810 1034809.SLUG_00820 265 800 425 908
1034809.SLUG_00810 1034809.SLUG_00790 265 0 0 265
1034809.SLUG_00820 1034809.SLUG_05610 185 0 0 185
1034809.SLUG_00820 1034809.SLUG_17880 338 0 0 338
1034809.SLUG_00820 1034809.SLUG_02440 185 0 0 185
1034809.SLUG_00820 1034809.SLUG_09750 185 0 0 185
1034809.SLUG_00820 1034809.SLUG_00800 265 800 0 846
1034809.SLUG_00820 1034809.SLUG_00810 265 800 425 908
1034809.SLUG_00840 1034809.SLUG_12350 219 0 154 311
1034809.SLUG_00840 1034809.SLUG_20540 144 0 97 193
1034809.SLUG_00840 1034809.SLUG_16840 154 0 0 153
1034809.SLUG_00840 1034809.SLUG_00180 219 0 64 237
1034809.SLUG_00840 1034809.SLUG_05030 143 0 53 153
1034809.SLUG_00840 1034809.SLUG_14190 219 0 64 237
1034809.SLUG_00840 1034809.SLUG_20310 151 0 115 216
1034809.SLUG_00840 1034809.SLUG_01170 219 0 52 227
1034809.SLUG_00840 1034809.SLUG_15860 143 0 53 153
1034809.SLUG_00840 1034809.SLUG_18480 143 0 53 153
1034809.SLUG_00840 1034809.SLUG_21380 225 0 52 233
1034809.SLUG_00840 1034809.SLUG_06750 219 0 199 347
1034809.SLUG_00840 1034809.SLUG_11180 279 0 0 279
1034809.SLUG_00840 1034809.SLUG_13290 156 0 0 155
1034809.SLUG_00840 1034809.SLUG_03390 225 0 52 233
1034809.SLUG_00840 1034809.SLUG_21920 143 0 53 153
1034809.SLUG_00840 1034809.SLUG_13500 162 0 118 229
1034809.SLUG_00840 1034809.SLUG_06010 230 0 0 229
1034809.SLUG_00840 1034809.SLUG_00850 225 0 585 664
1034809.SLUG_00840 1034809.SLUG_12520 144 0 111 206
1034809.SLUG_00840 1034809.SLUG_15050 219 0 52 227
1034809.SLUG_00840 1034809.SLUG_24090 225 0 52 233
1034809.SLUG_00840 1034809.SLUG_01360 143 0 53 153
1034809.SLUG_00840 1034809.SLUG_00460 225 0 52 233
1034809.SLUG_00840 1034809.SLUG_05350 225 0 52 233
1034809.SLUG_00850 1034809.SLUG_02310 220 642 0 708
1034809.SLUG_00850 1034809.SLUG_17740 149 642 0 682
1034809.SLUG_00850 1034809.SLUG_00170 225 0 52 233
1034809.SLUG_00850 1034809.SLUG_11190 223 0 75 250
1034809.SLUG_00850 1034809.SLUG_02300 198 644 0 702
1034809.SLUG_00850 1034809.SLUG_15790 223 0 75 250
1034809.SLUG_00850 1034809.SLUG_03760 0 0 195 195
1034809.SLUG_00850 1034809.SLUG_00840 225 0 585 664
1034809.SLUG_00850 1034809.SLUG_06760 225 0 52 233
1034809.SLUG_00850 1034809.SLUG_01180 225 0 52 233
1034809.SLUG_00850 1034809.SLUG_16520 159 640 0 684
1034809.SLUG_00850 1034809.SLUG_15030 220 642 0 708
1034809.SLUG_00850 1034809.SLUG_13310 140 0 70 166
1034809.SLUG_00850 1034809.SLUG_12390 156 149 53 260
1034809.SLUG_00850 1034809.SLUG_22060 149 642 0 682
1034809.SLUG_00850 1034809.SLUG_09940 214 0 0 214
1034809.SLUG_00850 1034809.SLUG_10020 50 148 0 155
1034809.SLUG_00850 1034809.SLUG_23080 217 699 69 761
1034809.SLUG_00850 1034809.SLUG_18890 158 0 0 157
1034809.SLUG_00850 1034809.SLUG_02280 149 642 0 682
1034809.SLUG_00850 1034809.SLUG_01600 0 0 195 195
1034809.SLUG_00850 1034809.SLUG_20270 156 149 53 260
1034809.SLUG_00850 1034809.SLUG_13950 50 339 0 345
1034809.SLUG_00850 1034809.SLUG_12340 225 0 150 313
1034809.SLUG_00850 1034809.SLUG_00880 154 0 0 153
1034809.SLUG_00850 1034809.SLUG_13940 149 642 0 682
1034809.SLUG_00850 1034809.SLUG_06030 223 0 75 250
1034809.SLUG_00850 1034809.SLUG_14180 225 0 52 233
1034809.SLUG_00850 1034809.SLUG_20540 159 0 87 199
1034809.SLUG_00850 1034809.SLUG_02290 50 339 0 345
1034809.SLUG_00850 1034809.SLUG_12350 117 0 239 299
1034809.SLUG_00850 1034809.SLUG_12220 0 0 203 203
1034809.SLUG_00850 1034809.SLUG_19360 157 0 0 156
1034809.SLUG_00850 1034809.SLUG_06750 117 0 247 306
1034809.SLUG_00850 1034809.SLUG_00470 225 0 52 233
1034809.SLUG_00850 1034809.SLUG_21390 225 0 52 233
1034809.SLUG_00850 1034809.SLUG_13620 80 0 122 157
1034809.SLUG_00850 1034809.SLUG_03380 225 0 52 233
1034809.SLUG_00850 1034809.SLUG_17760 198 644 0 702
1034809.SLUG_00850 1034809.SLUG_05120 149 642 0 682
1034809.SLUG_00850 1034809.SLUG_17770 50 339 0 345
1034809.SLUG_00850 1034809.SLUG_11180 159 0 0 158
1034809.SLUG_00850 1034809.SLUG_10840 223 0 75 250
1034809.SLUG_00850 1034809.SLUG_16410 159 0 0 158
1034809.SLUG_00850 1034809.SLUG_13960 198 644 0 702
1034809.SLUG_00850 1034809.SLUG_01420 50 307 0 313
1034809.SLUG_00850 1034809.SLUG_09620 159 0 0 158
1034809.SLUG_00850 1034809.SLUG_05360 225 0 52 233
1034809.SLUG_00850 1034809.SLUG_12180 0 0 190 190
1034809.SLUG_00850 1034809.SLUG_13970 220 642 0 708
1034809.SLUG_00850 1034809.SLUG_17750 220 642 0 708
1034809.SLUG_00850 1034809.SLUG_16830 227 0 240 387
1034809.SLUG_00850 1034809.SLUG_15060 225 0 52 233
1034809.SLUG_00850 1034809.SLUG_24120 225 0 52 233
1034809.SLUG_00850 1034809.SLUG_16530 50 317 0 323
1034809.SLUG_00850 1034809.SLUG_00870 155 0 0 154
1034809.SLUG_00860 1034809.SLUG_00870 574 986 660 997
1034809.SLUG_00860 1034809.SLUG_17710 50 748 0 750
1034809.SLUG_00860 1034809.SLUG_19830 51 859 0 860
1034809.SLUG_00860 1034809.SLUG_01090 50 748 0 750
1034809.SLUG_00860 1034809.SLUG_07460 50 748 0 750
1034809.SLUG_00860 1034809.SLUG_03870 51 859 0 860
1034809.SLUG_00860 1034809.SLUG_01260 50 748 0 750
1034809.SLUG_00860 1034809.SLUG_23460 51 859 0 860
1034809.SLUG_00860 1034809.SLUG_00880 670 986 0 995
1034809.SLUG_00870 1034809.SLUG_05350 155 0 0 154
1034809.SLUG_00870 1034809.SLUG_00460 155 0 0 154
1034809.SLUG_00870 1034809.SLUG_03390 155 0 0 154
1034809.SLUG_00870 1034809.SLUG_00850 155 0 0 154
1034809.SLUG_00870 1034809.SLUG_00880 564 986 665 997
1034809.SLUG_00870 1034809.SLUG_00860 574 986 660 997
1034809.SLUG_00870 1034809.SLUG_21380 155 0 0 154
1034809.SLUG_00870 1034809.SLUG_24090 155 0 0 154
1034809.SLUG_00880 1034809.SLUG_00860 670 986 0 995
1034809.SLUG_00880 1034809.SLUG_21380 154 0 0 153
1034809.SLUG_00880 1034809.SLUG_24090 154 0 0 153
1034809.SLUG_00880 1034809.SLUG_00870 564 986 665 997
1034809.SLUG_00880 1034809.SLUG_05350 154 0 0 153
1034809.SLUG_00880 1034809.SLUG_03390 154 0 0 153
1034809.SLUG_00880 1034809.SLUG_00460 154 0 0 153
1034809.SLUG_00880 1034809.SLUG_00850 154 0 0 153
1034809.SLUG_00890 1034809.SLUG_00960 0 0 479 479
1034809.SLUG_00890 1034809.SLUG_00930 0 0 525 525
1034809.SLUG_00890 1034809.SLUG_04700 0 0 263 263
1034809.SLUG_00910 1034809.SLUG_17940 292 646 124 761
1034809.SLUG_00910 1034809.SLUG_07980 292 646 124 761
1034809.SLUG_00910 1034809.SLUG_07410 0 0 193 193
1034809.SLUG_00910 1034809.SLUG_07970 292 646 124 761
1034809.SLUG_00920 1034809.SLUG_05810 70 653 0 663
1034809.SLUG_00920 1034809.SLUG_23460 141 783 0 805
1034809.SLUG_00920 1034809.SLUG_11090 71 130 0 157
1034809.SLUG_00920 1034809.SLUG_15810 100 130 0 183
1034809.SLUG_00920 1034809.SLUG_00510 153 0 0 152
1034809.SLUG_00920 1034809.SLUG_05800 71 130 0 157
1034809.SLUG_00920 1034809.SLUG_06160 100 130 0 183
1034809.SLUG_00920 1034809.SLUG_19690 100 130 0 183
1034809.SLUG_00920 1034809.SLUG_11100 70 653 0 663
1034809.SLUG_00920 1034809.SLUG_04390 100 130 0 183
1034809.SLUG_00920 1034809.SLUG_03870 141 783 0 805
1034809.SLUG_00920 1034809.SLUG_00400 100 130 0 183
1034809.SLUG_00920 1034809.SLUG_19830 141 783 0 805
1034809.SLUG_00930 1034809.SLUG_04700 0 0 381 381
1034809.SLUG_00930 1034809.SLUG_00940 0 0 665 665
1034809.SLUG_00930 1034809.SLUG_00960 0 0 549 549
1034809.SLUG_00930 1034809.SLUG_00890 0 0 525 525
1034809.SLUG_00940 1034809.SLUG_00960 0 0 665 665
1034809.SLUG_00940 1034809.SLUG_00930 0 0 665 665
1034809.SLUG_00940 1034809.SLUG_00990 0 0 264 264
1034809.SLUG_00940 1034809.SLUG_04700 0 0 584 584
1034809.SLUG_00960 1034809.SLUG_00970 194 0 382 480
1034809.SLUG_00960 1034809.SLUG_00930 0 0 549 549
1034809.SLUG_00960 1034809.SLUG_01020 194 0 144 280
1034809.SLUG_00960 1034809.SLUG_00890 0 0 479 479
1034809.SLUG_00960 1034809.SLUG_00980 223 0 193 346
1034809.SLUG_00960 1034809.SLUG_01030 194 0 68 216
1034809.SLUG_00960 1034809.SLUG_21480 223 0 193 346
1034809.SLUG_00960 1034809.SLUG_09000 194 0 144 280
1034809.SLUG_00960 1034809.SLUG_21470 194 0 68 216
1034809.SLUG_00960 1034809.SLUG_21460 194 0 144 280
1034809.SLUG_00960 1034809.SLUG_00940 0 0 665 665
1034809.SLUG_00960 1034809.SLUG_08990 194 0 68 216
1034809.SLUG_00960 1034809.SLUG_21890 194 0 144 280
1034809.SLUG_00970 1034809.SLUG_21480 230 752 149 823
